iso_code;date;people_fully_vaccinated;population;pfv
SWZ;01/09/2020;;1160164;
SWZ;02/09/2020;;1160164;
SWZ;03/09/2020;;1160164;
SWZ;04/09/2020;;1160164;
SWZ;05/09/2020;;1160164;
SWZ;06/09/2020;;1160164;
SWZ;07/09/2020;;1160164;
SWZ;08/09/2020;;1160164;
SWZ;09/09/2020;;1160164;
SWZ;10/09/2020;;1160164;
SWZ;11/09/2020;;1160164;
SWZ;12/09/2020;;1160164;
SWZ;13/09/2020;;1160164;
SWZ;14/09/2020;;1160164;
SWZ;15/09/2020;;1160164;
SWZ;16/09/2020;;1160164;
SWZ;17/09/2020;;1160164;
SWZ;18/09/2020;;1160164;
SWZ;19/09/2020;;1160164;
SWZ;20/09/2020;;1160164;
SWZ;21/09/2020;;1160164;
SWZ;22/09/2020;;1160164;
SWZ;23/09/2020;;1160164;
SWZ;24/09/2020;;1160164;
SWZ;25/09/2020;;1160164;
SWZ;26/09/2020;;1160164;
SWZ;27/09/2020;;1160164;
SWZ;28/09/2020;;1160164;
SWZ;29/09/2020;;1160164;
SWZ;30/09/2020;;1160164;
SWZ;01/10/2020;;1160164;
SWZ;02/10/2020;;1160164;
SWZ;03/10/2020;;1160164;
SWZ;04/10/2020;;1160164;
SWZ;05/10/2020;;1160164;
SWZ;06/10/2020;;1160164;
SWZ;07/10/2020;;1160164;
SWZ;08/10/2020;;1160164;
SWZ;09/10/2020;;1160164;
SWZ;10/10/2020;;1160164;
SWZ;11/10/2020;;1160164;
SWZ;12/10/2020;;1160164;
SWZ;13/10/2020;;1160164;
SWZ;14/10/2020;;1160164;
SWZ;15/10/2020;;1160164;
SWZ;16/10/2020;;1160164;
SWZ;17/10/2020;;1160164;
SWZ;18/10/2020;;1160164;
SWZ;19/10/2020;;1160164;
SWZ;20/10/2020;;1160164;
SWZ;21/10/2020;;1160164;
SWZ;22/10/2020;;1160164;
SWZ;23/10/2020;;1160164;
SWZ;24/10/2020;;1160164;
SWZ;25/10/2020;;1160164;
SWZ;26/10/2020;;1160164;
SWZ;27/10/2020;;1160164;
SWZ;28/10/2020;;1160164;
SWZ;29/10/2020;;1160164;
SWZ;30/10/2020;;1160164;
SWZ;31/10/2020;;1160164;
SWZ;01/11/2020;;1160164;
SWZ;02/11/2020;;1160164;
SWZ;03/11/2020;;1160164;
SWZ;04/11/2020;;1160164;
SWZ;05/11/2020;;1160164;
SWZ;06/11/2020;;1160164;
SWZ;07/11/2020;;1160164;
SWZ;08/11/2020;;1160164;
SWZ;09/11/2020;;1160164;
SWZ;10/11/2020;;1160164;
SWZ;11/11/2020;;1160164;
SWZ;12/11/2020;;1160164;
SWZ;13/11/2020;;1160164;
SWZ;14/11/2020;;1160164;
SWZ;15/11/2020;;1160164;
SWZ;16/11/2020;;1160164;
SWZ;17/11/2020;;1160164;
SWZ;18/11/2020;;1160164;
SWZ;19/11/2020;;1160164;
SWZ;20/11/2020;;1160164;
SWZ;21/11/2020;;1160164;
SWZ;22/11/2020;;1160164;
SWZ;23/11/2020;;1160164;
SWZ;24/11/2020;;1160164;
SWZ;25/11/2020;;1160164;
SWZ;26/11/2020;;1160164;
SWZ;27/11/2020;;1160164;
SWZ;28/11/2020;;1160164;
SWZ;29/11/2020;;1160164;
SWZ;30/11/2020;;1160164;
SWZ;01/12/2020;;1160164;
SWZ;02/12/2020;;1160164;
SWZ;03/12/2020;;1160164;
SWZ;04/12/2020;;1160164;
SWZ;05/12/2020;;1160164;
SWZ;06/12/2020;;1160164;
SWZ;07/12/2020;;1160164;
SWZ;08/12/2020;;1160164;
SWZ;09/12/2020;;1160164;
SWZ;10/12/2020;;1160164;
SWZ;11/12/2020;;1160164;
SWZ;12/12/2020;;1160164;
SWZ;13/12/2020;;1160164;
SWZ;14/12/2020;;1160164;
SWZ;15/12/2020;;1160164;
SWZ;16/12/2020;;1160164;
SWZ;17/12/2020;;1160164;
SWZ;18/12/2020;;1160164;
SWZ;19/12/2020;;1160164;
SWZ;20/12/2020;;1160164;
SWZ;21/12/2020;;1160164;
SWZ;22/12/2020;;1160164;
SWZ;23/12/2020;;1160164;
SWZ;24/12/2020;;1160164;
SWZ;25/12/2020;;1160164;
SWZ;26/12/2020;;1160164;
SWZ;27/12/2020;;1160164;
SWZ;28/12/2020;;1160164;
SWZ;29/12/2020;;1160164;
SWZ;30/12/2020;;1160164;
SWZ;31/12/2020;;1160164;
SWZ;01/01/2021;;1160164;
SWZ;02/01/2021;;1160164;
SWZ;03/01/2021;;1160164;
SWZ;04/01/2021;;1160164;
SWZ;05/01/2021;;1160164;
SWZ;06/01/2021;;1160164;
SWZ;07/01/2021;;1160164;
SWZ;08/01/2021;;1160164;
SWZ;09/01/2021;;1160164;
SWZ;10/01/2021;;1160164;
SWZ;11/01/2021;;1160164;
SWZ;12/01/2021;;1160164;
SWZ;13/01/2021;;1160164;
SWZ;14/01/2021;;1160164;
SWZ;15/01/2021;;1160164;
SWZ;16/01/2021;;1160164;
SWZ;17/01/2021;;1160164;
SWZ;18/01/2021;;1160164;
SWZ;19/01/2021;;1160164;
SWZ;20/01/2021;;1160164;
SWZ;21/01/2021;;1160164;
SWZ;22/01/2021;;1160164;
SWZ;23/01/2021;;1160164;
SWZ;24/01/2021;;1160164;
SWZ;25/01/2021;;1160164;
SWZ;26/01/2021;;1160164;
SWZ;27/01/2021;;1160164;
SWZ;28/01/2021;;1160164;
SWZ;29/01/2021;;1160164;
SWZ;30/01/2021;;1160164;
SWZ;31/01/2021;;1160164;
SWZ;01/02/2021;;1160164;
SWZ;02/02/2021;;1160164;
SWZ;03/02/2021;;1160164;
SWZ;04/02/2021;;1160164;
SWZ;05/02/2021;;1160164;
SWZ;06/02/2021;;1160164;
SWZ;07/02/2021;;1160164;
SWZ;08/02/2021;;1160164;
SWZ;09/02/2021;;1160164;
SWZ;10/02/2021;;1160164;
SWZ;11/02/2021;;1160164;
SWZ;12/02/2021;;1160164;
SWZ;13/02/2021;;1160164;
SWZ;14/02/2021;;1160164;
SWZ;15/02/2021;;1160164;
SWZ;16/02/2021;;1160164;
SWZ;17/02/2021;;1160164;
SWZ;18/02/2021;;1160164;
SWZ;19/02/2021;;1160164;
SWZ;20/02/2021;;1160164;
SWZ;21/02/2021;;1160164;
SWZ;22/02/2021;;1160164;
SWZ;23/02/2021;;1160164;
SWZ;24/02/2021;;1160164;
SWZ;25/02/2021;;1160164;
SWZ;26/02/2021;;1160164;
SWZ;27/02/2021;;1160164;
SWZ;28/02/2021;;1160164;
SWZ;01/03/2021;;1160164;
SWZ;02/03/2021;;1160164;
SWZ;03/03/2021;;1160164;
SWZ;04/03/2021;;1160164;
SWZ;05/03/2021;;1160164;
SWZ;06/03/2021;;1160164;
SWZ;07/03/2021;;1160164;
SWZ;08/03/2021;;1160164;
SWZ;09/03/2021;;1160164;
SWZ;10/03/2021;;1160164;
SWZ;11/03/2021;;1160164;
SWZ;12/03/2021;;1160164;
SWZ;13/03/2021;;1160164;
SWZ;14/03/2021;;1160164;
SWZ;15/03/2021;;1160164;
SWZ;16/03/2021;;1160164;
SWZ;17/03/2021;;1160164;
SWZ;18/03/2021;;1160164;
SWZ;19/03/2021;;1160164;
SWZ;20/03/2021;;1160164;
SWZ;21/03/2021;;1160164;
SWZ;22/03/2021;;1160164;
SWZ;23/03/2021;;1160164;
SWZ;24/03/2021;;1160164;
SWZ;25/03/2021;;1160164;
SWZ;26/03/2021;;1160164;
SWZ;27/03/2021;;1160164;
SWZ;28/03/2021;;1160164;
SWZ;29/03/2021;;1160164;
SWZ;30/03/2021;;1160164;
SWZ;31/03/2021;;1160164;
SWZ;01/04/2021;;1160164;
SWZ;02/04/2021;;1160164;
SWZ;03/04/2021;;1160164;
SWZ;04/04/2021;;1160164;
SWZ;05/04/2021;;1160164;
SWZ;06/04/2021;;1160164;
SWZ;07/04/2021;;1160164;0,00%
SWZ;08/04/2021;;1160164;0
ETH;13/03/2020;;114963583;
ETH;14/03/2020;;114963583;
ETH;15/03/2020;;114963583;
ETH;16/03/2020;;114963583;
ETH;17/03/2020;;114963583;
ETH;18/03/2020;;114963583;
ETH;19/03/2020;;114963583;
ETH;20/03/2020;;114963583;
ETH;21/03/2020;;114963583;
ETH;22/03/2020;;114963583;
ETH;23/03/2020;;114963583;
ETH;24/03/2020;;114963583;
ETH;25/03/2020;;114963583;
ETH;26/03/2020;;114963583;
ETH;27/03/2020;;114963583;
ETH;28/03/2020;;114963583;
ETH;29/03/2020;;114963583;
ETH;30/03/2020;;114963583;
ETH;31/03/2020;;114963583;
ETH;01/04/2020;;114963583;
ETH;02/04/2020;;114963583;
ETH;03/04/2020;;114963583;
ETH;04/04/2020;;114963583;
ETH;05/04/2020;;114963583;
ETH;06/04/2020;;114963583;
ETH;07/04/2020;;114963583;
ETH;08/04/2020;;114963583;
ETH;09/04/2020;;114963583;
ETH;10/04/2020;;114963583;
ETH;11/04/2020;;114963583;
ETH;12/04/2020;;114963583;
ETH;13/04/2020;;114963583;
ETH;14/04/2020;;114963583;
ETH;15/04/2020;;114963583;
ETH;16/04/2020;;114963583;
ETH;17/04/2020;;114963583;
ETH;18/04/2020;;114963583;
ETH;19/04/2020;;114963583;
ETH;20/04/2020;;114963583;
ETH;21/04/2020;;114963583;
ETH;22/04/2020;;114963583;
ETH;23/04/2020;;114963583;
ETH;24/04/2020;;114963583;
ETH;25/04/2020;;114963583;
ETH;26/04/2020;;114963583;
ETH;27/04/2020;;114963583;
ETH;28/04/2020;;114963583;
ETH;29/04/2020;;114963583;
ETH;30/04/2020;;114963583;
ETH;01/05/2020;;114963583;
ETH;02/05/2020;;114963583;
ETH;03/05/2020;;114963583;
ETH;04/05/2020;;114963583;
ETH;05/05/2020;;114963583;
ETH;06/05/2020;;114963583;
ETH;07/05/2020;;114963583;
ETH;08/05/2020;;114963583;
ETH;09/05/2020;;114963583;
ETH;10/05/2020;;114963583;
ETH;11/05/2020;;114963583;
ETH;12/05/2020;;114963583;
ETH;13/05/2020;;114963583;
ETH;14/05/2020;;114963583;
ETH;15/05/2020;;114963583;
ETH;16/05/2020;;114963583;
ETH;17/05/2020;;114963583;
ETH;18/05/2020;;114963583;
ETH;19/05/2020;;114963583;
ETH;20/05/2020;;114963583;
ETH;21/05/2020;;114963583;
ETH;22/05/2020;;114963583;
ETH;23/05/2020;;114963583;
ETH;24/05/2020;;114963583;
ETH;25/05/2020;;114963583;
ETH;26/05/2020;;114963583;
ETH;27/05/2020;;114963583;
ETH;28/05/2020;;114963583;
ETH;29/05/2020;;114963583;
ETH;30/05/2020;;114963583;
ETH;31/05/2020;;114963583;
ETH;01/06/2020;;114963583;
ETH;02/06/2020;;114963583;
ETH;03/06/2020;;114963583;
ETH;04/06/2020;;114963583;
ETH;05/06/2020;;114963583;
ETH;06/06/2020;;114963583;
ETH;07/06/2020;;114963583;
ETH;08/06/2020;;114963583;
ETH;09/06/2020;;114963583;
ETH;10/06/2020;;114963583;
ETH;11/06/2020;;114963583;
ETH;12/06/2020;;114963583;
ETH;13/06/2020;;114963583;
ETH;14/06/2020;;114963583;
ETH;15/06/2020;;114963583;
ETH;16/06/2020;;114963583;
ETH;17/06/2020;;114963583;
ETH;18/06/2020;;114963583;
ETH;19/06/2020;;114963583;
ETH;20/06/2020;;114963583;
ETH;21/06/2020;;114963583;
ETH;22/06/2020;;114963583;
ETH;23/06/2020;;114963583;
ETH;24/06/2020;;114963583;
ETH;25/06/2020;;114963583;
ETH;26/06/2020;;114963583;
ETH;27/06/2020;;114963583;
ETH;28/06/2020;;114963583;
ETH;29/06/2020;;114963583;
ETH;30/06/2020;;114963583;
ETH;01/07/2020;;114963583;
ETH;02/07/2020;;114963583;
ETH;03/07/2020;;114963583;
ETH;04/07/2020;;114963583;
ETH;05/07/2020;;114963583;
ETH;06/07/2020;;114963583;
ETH;07/07/2020;;114963583;
ETH;08/07/2020;;114963583;
ETH;09/07/2020;;114963583;
ETH;10/07/2020;;114963583;
ETH;11/07/2020;;114963583;
ETH;12/07/2020;;114963583;
ETH;13/07/2020;;114963583;
ETH;14/07/2020;;114963583;
ETH;15/07/2020;;114963583;
ETH;16/07/2020;;114963583;
ETH;17/07/2020;;114963583;
ETH;18/07/2020;;114963583;
ETH;19/07/2020;;114963583;
ETH;20/07/2020;;114963583;
ETH;21/07/2020;;114963583;
ETH;22/07/2020;;114963583;
ETH;23/07/2020;;114963583;
ETH;24/07/2020;;114963583;
ETH;25/07/2020;;114963583;
ETH;26/07/2020;;114963583;
ETH;27/07/2020;;114963583;
ETH;28/07/2020;;114963583;
ETH;29/07/2020;;114963583;
ETH;30/07/2020;;114963583;
ETH;31/07/2020;;114963583;
ETH;01/08/2020;;114963583;
ETH;02/08/2020;;114963583;
ETH;03/08/2020;;114963583;
ETH;04/08/2020;;114963583;
ETH;05/08/2020;;114963583;
ETH;06/08/2020;;114963583;
ETH;07/08/2020;;114963583;
ETH;08/08/2020;;114963583;
ETH;09/08/2020;;114963583;
ETH;10/08/2020;;114963583;
ETH;11/08/2020;;114963583;
ETH;12/08/2020;;114963583;
ETH;13/08/2020;;114963583;
ETH;14/08/2020;;114963583;
ETH;15/08/2020;;114963583;
ETH;16/08/2020;;114963583;
ETH;17/08/2020;;114963583;
ETH;18/08/2020;;114963583;
ETH;19/08/2020;;114963583;
ETH;20/08/2020;;114963583;
ETH;21/08/2020;;114963583;
ETH;22/08/2020;;114963583;
ETH;23/08/2020;;114963583;
ETH;24/08/2020;;114963583;
ETH;25/08/2020;;114963583;
ETH;26/08/2020;;114963583;
ETH;27/08/2020;;114963583;
ETH;28/08/2020;;114963583;
ETH;29/08/2020;;114963583;
ETH;30/08/2020;;114963583;
ETH;31/08/2020;;114963583;
ETH;01/09/2020;;114963583;
ETH;02/09/2020;;114963583;
ETH;03/09/2020;;114963583;
ETH;04/09/2020;;114963583;
ETH;05/09/2020;;114963583;
ETH;06/09/2020;;114963583;
ETH;07/09/2020;;114963583;
ETH;08/09/2020;;114963583;
ETH;09/09/2020;;114963583;
ETH;10/09/2020;;114963583;
ETH;11/09/2020;;114963583;
ETH;12/09/2020;;114963583;
ETH;13/09/2020;;114963583;
ETH;14/09/2020;;114963583;
ETH;15/09/2020;;114963583;
ETH;16/09/2020;;114963583;
ETH;17/09/2020;;114963583;
ETH;18/09/2020;;114963583;
ETH;19/09/2020;;114963583;
ETH;20/09/2020;;114963583;
ETH;21/09/2020;;114963583;
ETH;22/09/2020;;114963583;
ETH;23/09/2020;;114963583;
ETH;24/09/2020;;114963583;
ETH;25/09/2020;;114963583;
ETH;26/09/2020;;114963583;
ETH;27/09/2020;;114963583;
ETH;28/09/2020;;114963583;
ETH;29/09/2020;;114963583;
ETH;30/09/2020;;114963583;
ETH;01/10/2020;;114963583;
ETH;02/10/2020;;114963583;
ETH;03/10/2020;;114963583;
ETH;04/10/2020;;114963583;
ETH;05/10/2020;;114963583;
ETH;06/10/2020;;114963583;
ETH;07/10/2020;;114963583;
ETH;08/10/2020;;114963583;
ETH;09/10/2020;;114963583;
ETH;10/10/2020;;114963583;
ETH;11/10/2020;;114963583;
ETH;12/10/2020;;114963583;
ETH;13/10/2020;;114963583;
ETH;14/10/2020;;114963583;
ETH;15/10/2020;;114963583;
ETH;16/10/2020;;114963583;
ETH;17/10/2020;;114963583;
ETH;18/10/2020;;114963583;
ETH;19/10/2020;;114963583;
ETH;20/10/2020;;114963583;
ETH;21/10/2020;;114963583;
ETH;22/10/2020;;114963583;
ETH;23/10/2020;;114963583;
ETH;24/10/2020;;114963583;
ETH;25/10/2020;;114963583;
ETH;26/10/2020;;114963583;
ETH;27/10/2020;;114963583;
ETH;28/10/2020;;114963583;
ETH;29/10/2020;;114963583;
ETH;30/10/2020;;114963583;
ETH;31/10/2020;;114963583;
ETH;01/11/2020;;114963583;
ETH;02/11/2020;;114963583;
ETH;03/11/2020;;114963583;
ETH;04/11/2020;;114963583;
ETH;05/11/2020;;114963583;
ETH;06/11/2020;;114963583;
ETH;07/11/2020;;114963583;
ETH;08/11/2020;;114963583;
ETH;09/11/2020;;114963583;
ETH;10/11/2020;;114963583;
ETH;11/11/2020;;114963583;
ETH;12/11/2020;;114963583;
ETH;13/11/2020;;114963583;
ETH;14/11/2020;;114963583;
ETH;15/11/2020;;114963583;
ETH;16/11/2020;;114963583;
ETH;17/11/2020;;114963583;
ETH;18/11/2020;;114963583;
ETH;19/11/2020;;114963583;
ETH;20/11/2020;;114963583;
ETH;21/11/2020;;114963583;
ETH;22/11/2020;;114963583;
ETH;23/11/2020;;114963583;
ETH;24/11/2020;;114963583;
ETH;25/11/2020;;114963583;
ETH;26/11/2020;;114963583;
ETH;27/11/2020;;114963583;
ETH;28/11/2020;;114963583;
ETH;29/11/2020;;114963583;
ETH;30/11/2020;;114963583;
ETH;01/12/2020;;114963583;
ETH;02/12/2020;;114963583;
ETH;03/12/2020;;114963583;
ETH;04/12/2020;;114963583;
ETH;05/12/2020;;114963583;
ETH;06/12/2020;;114963583;
ETH;07/12/2020;;114963583;
ETH;08/12/2020;;114963583;
ETH;09/12/2020;;114963583;
ETH;10/12/2020;;114963583;
ETH;11/12/2020;;114963583;
ETH;12/12/2020;;114963583;
ETH;13/12/2020;;114963583;
ETH;14/12/2020;;114963583;
ETH;15/12/2020;;114963583;
ETH;16/12/2020;;114963583;
ETH;17/12/2020;;114963583;
ETH;18/12/2020;;114963583;
ETH;19/12/2020;;114963583;
ETH;20/12/2020;;114963583;
ETH;21/12/2020;;114963583;
ETH;22/12/2020;;114963583;
ETH;23/12/2020;;114963583;
ETH;24/12/2020;;114963583;
ETH;25/12/2020;;114963583;
ETH;26/12/2020;;114963583;
ETH;27/12/2020;;114963583;
ETH;28/12/2020;;114963583;
ETH;29/12/2020;;114963583;
ETH;30/12/2020;;114963583;
ETH;31/12/2020;;114963583;
ETH;01/01/2021;;114963583;
ETH;02/01/2021;;114963583;
ETH;03/01/2021;;114963583;
ETH;04/01/2021;;114963583;
ETH;05/01/2021;;114963583;
ETH;06/01/2021;;114963583;
ETH;07/01/2021;;114963583;
ETH;08/01/2021;;114963583;
ETH;09/01/2021;;114963583;
ETH;10/01/2021;;114963583;
ETH;11/01/2021;;114963583;
ETH;12/01/2021;;114963583;
ETH;13/01/2021;;114963583;
ETH;14/01/2021;;114963583;
ETH;15/01/2021;;114963583;
ETH;16/01/2021;;114963583;
ETH;17/01/2021;;114963583;
ETH;18/01/2021;;114963583;
ETH;19/01/2021;;114963583;
ETH;20/01/2021;;114963583;
ETH;21/01/2021;;114963583;
ETH;22/01/2021;;114963583;
ETH;23/01/2021;;114963583;
ETH;24/01/2021;;114963583;
ETH;25/01/2021;;114963583;
ETH;26/01/2021;;114963583;
ETH;27/01/2021;;114963583;
ETH;28/01/2021;;114963583;
ETH;29/01/2021;;114963583;
ETH;30/01/2021;;114963583;
ETH;31/01/2021;;114963583;
ETH;01/02/2021;;114963583;
ETH;02/02/2021;;114963583;
ETH;03/02/2021;;114963583;
ETH;04/02/2021;;114963583;
ETH;05/02/2021;;114963583;
ETH;06/02/2021;;114963583;
ETH;07/02/2021;;114963583;
ETH;08/02/2021;;114963583;
ETH;09/02/2021;;114963583;
ETH;10/02/2021;;114963583;
ETH;11/02/2021;;114963583;
ETH;12/02/2021;;114963583;
ETH;13/02/2021;;114963583;
ETH;14/02/2021;;114963583;
ETH;15/02/2021;;114963583;
ETH;16/02/2021;;114963583;
ETH;17/02/2021;;114963583;
ETH;18/02/2021;;114963583;
ETH;19/02/2021;;114963583;
ETH;20/02/2021;;114963583;
ETH;21/02/2021;;114963583;
ETH;22/02/2021;;114963583;
ETH;23/02/2021;;114963583;
ETH;24/02/2021;;114963583;
ETH;25/02/2021;;114963583;
ETH;26/02/2021;;114963583;
ETH;27/02/2021;;114963583;
ETH;28/02/2021;;114963583;
ETH;01/03/2021;;114963583;
ETH;02/03/2021;;114963583;
ETH;03/03/2021;;114963583;
ETH;04/03/2021;;114963583;
ETH;05/03/2021;;114963583;
ETH;06/03/2021;;114963583;
ETH;07/03/2021;;114963583;
ETH;08/03/2021;;114963583;
ETH;09/03/2021;;114963583;
ETH;10/03/2021;;114963583;
ETH;11/03/2021;;114963583;
ETH;12/03/2021;;114963583;
ETH;13/03/2021;;114963583;
ETH;14/03/2021;;114963583;
ETH;15/03/2021;;114963583;
ETH;16/03/2021;;114963583;
ETH;17/03/2021;;114963583;
ETH;18/03/2021;;114963583;
ETH;19/03/2021;;114963583;
ETH;20/03/2021;;114963583;
ETH;21/03/2021;;114963583;
ETH;22/03/2021;;114963583;
ETH;23/03/2021;;114963583;
ETH;24/03/2021;;114963583;
ETH;25/03/2021;;114963583;
ETH;26/03/2021;;114963583;
ETH;27/03/2021;;114963583;
ETH;28/03/2021;;114963583;
ETH;29/03/2021;;114963583;
ETH;30/03/2021;;114963583;
ETH;31/03/2021;;114963583;
ETH;01/04/2021;;114963583;
ETH;02/04/2021;;114963583;
ETH;03/04/2021;;114963583;
ETH;04/04/2021;;114963583;
ETH;05/04/2021;;114963583;
ETH;06/04/2021;;114963583;
ETH;07/04/2021;;114963583;0,00%
ETH;08/04/2021;;114963583;0
OWID_EUR;23/01/2020;;748680069;
OWID_EUR;24/01/2020;;748680069;
OWID_EUR;25/01/2020;;748680069;
OWID_EUR;26/01/2020;;748680069;
OWID_EUR;27/01/2020;;748680069;
OWID_EUR;28/01/2020;;748680069;
OWID_EUR;29/01/2020;;748680069;
OWID_EUR;30/01/2020;;748680069;
OWID_EUR;31/01/2020;;748680069;
OWID_EUR;01/02/2020;;748680069;
OWID_EUR;02/02/2020;;748680069;
OWID_EUR;03/02/2020;;748680069;
OWID_EUR;04/02/2020;;748680069;
OWID_EUR;05/02/2020;;748680069;
OWID_EUR;06/02/2020;;748680069;
OWID_EUR;07/02/2020;;748680069;
OWID_EUR;08/02/2020;;748680069;
OWID_EUR;09/02/2020;;748680069;
OWID_EUR;10/02/2020;;748680069;
OWID_EUR;11/02/2020;;748680069;
OWID_EUR;12/02/2020;;748680069;
OWID_EUR;13/02/2020;;748680069;
OWID_EUR;14/02/2020;;748680069;
OWID_EUR;15/02/2020;;748680069;
OWID_EUR;16/02/2020;;748680069;
OWID_EUR;17/02/2020;;748680069;
OWID_EUR;18/02/2020;;748680069;
OWID_EUR;19/02/2020;;748680069;
OWID_EUR;20/02/2020;;748680069;
OWID_EUR;21/02/2020;;748680069;
OWID_EUR;22/02/2020;;748680069;
OWID_EUR;23/02/2020;;748680069;
OWID_EUR;24/02/2020;;748680069;
OWID_EUR;25/02/2020;;748680069;
OWID_EUR;26/02/2020;;748680069;
OWID_EUR;27/02/2020;;748680069;
OWID_EUR;28/02/2020;;748680069;
OWID_EUR;29/02/2020;;748680069;
OWID_EUR;01/03/2020;;748680069;
OWID_EUR;02/03/2020;;748680069;
OWID_EUR;03/03/2020;;748680069;
OWID_EUR;04/03/2020;;748680069;
OWID_EUR;05/03/2020;;748680069;
OWID_EUR;06/03/2020;;748680069;
OWID_EUR;07/03/2020;;748680069;
OWID_EUR;08/03/2020;;748680069;
OWID_EUR;09/03/2020;;748680069;
OWID_EUR;10/03/2020;;748680069;
OWID_EUR;11/03/2020;;748680069;
OWID_EUR;12/03/2020;;748680069;
OWID_EUR;13/03/2020;;748680069;
OWID_EUR;14/03/2020;;748680069;
OWID_EUR;15/03/2020;;748680069;
OWID_EUR;16/03/2020;;748680069;
OWID_EUR;17/03/2020;;748680069;
OWID_EUR;18/03/2020;;748680069;
OWID_EUR;19/03/2020;;748680069;
OWID_EUR;20/03/2020;;748680069;
OWID_EUR;21/03/2020;;748680069;
OWID_EUR;22/03/2020;;748680069;
OWID_EUR;23/03/2020;;748680069;
OWID_EUR;24/03/2020;;748680069;
OWID_EUR;25/03/2020;;748680069;
OWID_EUR;26/03/2020;;748680069;
OWID_EUR;27/03/2020;;748680069;
OWID_EUR;28/03/2020;;748680069;
OWID_EUR;29/03/2020;;748680069;
OWID_EUR;30/03/2020;;748680069;
OWID_EUR;31/03/2020;;748680069;
OWID_EUR;01/04/2020;;748680069;
OWID_EUR;02/04/2020;;748680069;
OWID_EUR;03/04/2020;;748680069;
OWID_EUR;04/04/2020;;748680069;
OWID_EUR;05/04/2020;;748680069;
OWID_EUR;06/04/2020;;748680069;
OWID_EUR;07/04/2020;;748680069;
OWID_EUR;08/04/2020;;748680069;
OWID_EUR;09/04/2020;;748680069;
OWID_EUR;10/04/2020;;748680069;
OWID_EUR;11/04/2020;;748680069;
OWID_EUR;12/04/2020;;748680069;
OWID_EUR;13/04/2020;;748680069;
OWID_EUR;14/04/2020;;748680069;
OWID_EUR;15/04/2020;;748680069;
OWID_EUR;16/04/2020;;748680069;
OWID_EUR;17/04/2020;;748680069;
OWID_EUR;18/04/2020;;748680069;
OWID_EUR;19/04/2020;;748680069;
OWID_EUR;20/04/2020;;748680069;
OWID_EUR;21/04/2020;;748680069;
OWID_EUR;22/04/2020;;748680069;
OWID_EUR;23/04/2020;;748680069;
OWID_EUR;24/04/2020;;748680069;
OWID_EUR;25/04/2020;;748680069;
OWID_EUR;26/04/2020;;748680069;
OWID_EUR;27/04/2020;;748680069;
OWID_EUR;28/04/2020;;748680069;
OWID_EUR;29/04/2020;;748680069;
OWID_EUR;30/04/2020;;748680069;
OWID_EUR;01/05/2020;;748680069;
OWID_EUR;02/05/2020;;748680069;
OWID_EUR;03/05/2020;;748680069;
OWID_EUR;04/05/2020;;748680069;
OWID_EUR;05/05/2020;;748680069;
OWID_EUR;06/05/2020;;748680069;
OWID_EUR;07/05/2020;;748680069;
OWID_EUR;08/05/2020;;748680069;
OWID_EUR;09/05/2020;;748680069;
OWID_EUR;10/05/2020;;748680069;
OWID_EUR;11/05/2020;;748680069;
OWID_EUR;12/05/2020;;748680069;
OWID_EUR;13/05/2020;;748680069;
OWID_EUR;14/05/2020;;748680069;
OWID_EUR;15/05/2020;;748680069;
OWID_EUR;16/05/2020;;748680069;
OWID_EUR;17/05/2020;;748680069;
OWID_EUR;18/05/2020;;748680069;
OWID_EUR;19/05/2020;;748680069;
OWID_EUR;20/05/2020;;748680069;
OWID_EUR;21/05/2020;;748680069;
OWID_EUR;22/05/2020;;748680069;
OWID_EUR;23/05/2020;;748680069;
OWID_EUR;24/05/2020;;748680069;
OWID_EUR;25/05/2020;;748680069;
OWID_EUR;26/05/2020;;748680069;
OWID_EUR;27/05/2020;;748680069;
OWID_EUR;28/05/2020;;748680069;
OWID_EUR;29/05/2020;;748680069;
OWID_EUR;30/05/2020;;748680069;
OWID_EUR;31/05/2020;;748680069;
OWID_EUR;01/06/2020;;748680069;
OWID_EUR;02/06/2020;;748680069;
OWID_EUR;03/06/2020;;748680069;
OWID_EUR;04/06/2020;;748680069;
OWID_EUR;05/06/2020;;748680069;
OWID_EUR;06/06/2020;;748680069;
OWID_EUR;07/06/2020;;748680069;
OWID_EUR;08/06/2020;;748680069;
OWID_EUR;09/06/2020;;748680069;
OWID_EUR;10/06/2020;;748680069;
OWID_EUR;11/06/2020;;748680069;
OWID_EUR;12/06/2020;;748680069;
OWID_EUR;13/06/2020;;748680069;
OWID_EUR;14/06/2020;;748680069;
OWID_EUR;15/06/2020;;748680069;
OWID_EUR;16/06/2020;;748680069;
OWID_EUR;17/06/2020;;748680069;
OWID_EUR;18/06/2020;;748680069;
OWID_EUR;19/06/2020;;748680069;
OWID_EUR;20/06/2020;;748680069;
OWID_EUR;21/06/2020;;748680069;
OWID_EUR;22/06/2020;;748680069;
OWID_EUR;23/06/2020;;748680069;
OWID_EUR;24/06/2020;;748680069;
OWID_EUR;25/06/2020;;748680069;
OWID_EUR;26/06/2020;;748680069;
OWID_EUR;27/06/2020;;748680069;
OWID_EUR;28/06/2020;;748680069;
OWID_EUR;29/06/2020;;748680069;
